Type,SKU,Name,Published,In stock?,Stock,Backorders allowed?,Parent
variation,obi-disposable-8000-014,OBI奧比拋棄式8000口 - OBI草莓,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-015,OBI奧比拋棄式8000口 - OBI荔枝,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-016,OBI奧比拋棄式8000口 - OBI莓果,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-017,OBI奧比拋棄式8000口 - OBI雪碧,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-018,OBI奧比拋棄式8000口 - OBI葡萄冰,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-019,OBI奧比拋棄式8000口 - OBI葡萄百香果,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-020,OBI奧比拋棄式8000口 - OBI蜜桃,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-021,OBI奧比拋棄式8000口 - OBI蜜桃烏龍,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-022,OBI奧比拋棄式8000口 - OBI薄荷,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-023,OBI奧比拋棄式8000口 - OBI檸檬海鹽,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-024,OBI奧比拋棄式8000口 - OBI藍莓,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-025,OBI奧比拋棄式8000口 - OBI櫻花,1,1,999,0,obi-disposable-8000
variation,obi-disposable-8000-026,OBI奧比拋棄式8000口 - OBI鐵觀音,1,1,999,0,obi-disposable-8000
variable,chill-disposable-8800,CHILL拋棄式8800口,1,1,999,0,
variation,chill-disposable-8800-001,CHILL拋棄式8800口 - CHILL拋棄式奶油菸草,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-002,CHILL拋棄式8800口 - CHILL拋棄式冰棍,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-003,CHILL拋棄式8800口 - CHILL拋棄式百香果,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-004,CHILL拋棄式8800口 - CHILL拋棄式西瓜,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-005,CHILL拋棄式8800口 - CHILL拋棄式伯牙絕弦,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-006,CHILL拋棄式8800口 - CHILL拋棄式芭樂,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-007,CHILL拋棄式8800口 - CHILL拋棄式青峰雪(橘子柚子),1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-008,CHILL拋棄式8800口 - CHILL拋棄式荔枝,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-009,CHILL拋棄式8800口 - CHILL拋棄式陽光玫瑰青提,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-010,CHILL拋棄式8800口 - CHILL拋棄式葡萄,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-011,CHILL拋棄式8800口 - CHILL拋棄式蜜桃,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-012,CHILL拋棄式8800口 - CHILL拋棄式龍井,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-013,CHILL拋棄式8800口 - CHILL拋棄式薄荷,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-014,CHILL拋棄式8800口 - CHILL拋棄式藍莓,1,1,999,0,chill-disposable-8800
variation,chill-disposable-8800-015,CHILL拋棄式8800口 - CHILL拋棄式覆盆子森林,1,1,999,0,chill-disposable-8800
variable,relx-smash-go-12k,RELX Smash Go12K,1,1,999,0,
variation,relx-smash-go-12k-001,RELX Smash Go12K - RELX Smash Go 12000白桃烏龍,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-002,RELX Smash Go12K - RELX Smash Go 12000冰川泉水,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-003,RELX Smash Go12K - RELX Smash Go 12000冰沁可樂,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-004,RELX Smash Go12K - RELX Smash Go 12000冰新薄荷,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-005,RELX Smash Go12K - RELX Smash Go 12000百香金果,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-006,RELX Smash Go12K - RELX Smash Go 12000沁爽青檸,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-007,RELX Smash Go12K - RELX Smash Go 12000赤玉西瓜,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-008,RELX Smash Go12K - RELX Smash Go 12000金耀芒果,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-009,RELX Smash Go12K - RELX Smash Go 12000海鹽檸檬,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-010,RELX Smash Go12K - RELX Smash Go 12000草莓晶鑽,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-011,RELX Smash Go12K - RELX Smash Go 12000混合莓果,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-012,RELX Smash Go12K - RELX Smash Go 12000清澄芭樂,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-013,RELX Smash Go12K - RELX Smash Go 12000紫冰藍莓,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-014,RELX Smash Go12K - RELX Smash Go 12000紫晶葡萄,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-015,RELX Smash Go12K - RELX Smash Go 12000黑金氣泡(沙士),1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-016,RELX Smash Go12K - RELX Smash Go 12000葡萄荔枝,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-017,RELX Smash Go12K - RELX Smash Go 12000翡翠青提,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-018,RELX Smash Go12K - RELX Smash Go 12000樹頂蘋果,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-019,RELX Smash Go12K - RELX Smash Go 12000韻香鐵觀,1,1,999,0,relx-smash-go-12k
variation,relx-smash-go-12k-020,RELX Smash Go12K - RELX Smash Go 12000寶礦力,1,1,999,0,relx-smash-go-12k
variable,dot-plus-8000,Dot Plus 8000 Puffs,1,1,999,0,
variation,dot-plus-8000-001,Dot Plus 8000 Puffs - 百香果,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-002,Dot Plus 8000 Puffs - 西瓜,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-003,Dot Plus 8000 Puffs - 芒果,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-004,Dot Plus 8000 Puffs - 青提,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-005,Dot Plus 8000 Puffs - 海鹽檸檬,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-006,Dot Plus 8000 Puffs - 荔枝,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-007,Dot Plus 8000 Puffs - 番石榴,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-008,Dot Plus 8000 Puffs - 葡萄,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-009,Dot Plus 8000 Puffs - 蜜桃,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-010,Dot Plus 8000 Puffs - 龍井,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-011,Dot Plus 8000 Puffs - 薄荷,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-012,Dot Plus 8000 Puffs - 檸檬可樂,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-013,Dot Plus 8000 Puffs - 藍莓,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-014,Dot Plus 8000 Puffs - 蘇打,1,1,999,0,dot-plus-8000
variation,dot-plus-8000-015,Dot Plus 8000 Puffs - 鐵觀音,1,1,999,0,dot-plus-8000
variable,mistx-6500,MistX 6500口,1,1,999,0,
variation,mistx-6500-001,MistX 6500口 - 沙士,1,1,999,0,mistx-6500
variation,mistx-6500-002,MistX 6500口 - 莓果,1,1,999,0,mistx-6500
variation,mistx-6500-003,MistX 6500口 - 椰子水,1,1,999,0,mistx-6500
variation,mistx-6500-004,MistX 6500口 - 寶礦力,1,1,999,0,mistx-6500
variable,meha-titan-15000-host,meha泰坦15000口(專用主機),1,1,999,0,
variation,meha-titan-15000-host-001,meha泰坦15000口(專用主機) - 粉霧幻影,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-002,meha泰坦15000口(專用主機) - 紫魅幻影,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-003,meha泰坦15000口(專用主機) - 鈦空啞灰,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-004,meha泰坦15000口(專用主機) - 暗影鎏金,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-005,meha泰坦15000口(專用主機) - 蒼藍極光,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-006,meha泰坦15000口(專用主機) - 元氣檸檬,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-007,meha泰坦15000口(專用主機) - 多汁蜜桃,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-008,meha泰坦15000口(專用主機) - 多肉葡萄,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-009,meha泰坦15000口(專用主機) - 百香果汁,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-010,meha泰坦15000口(專用主機) - 紅心芭樂,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-011,meha泰坦15000口(專用主機) - 香瓜密語,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-012,meha泰坦15000口(專用主機) - 掛綠荔枝,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-013,meha泰坦15000口(專用主機) - 蘭芷烏龍,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-014,meha泰坦15000口(專用主機) - 鐵觀音,1,1,999,0,meha-titan-15000-host
variation,meha-titan-15000-host-015,meha泰坦15000口(專用主機) - VCT菸草,1,1,999,0,meha-titan-15000-host
variable,sp2s-universal-pods,SP2S 煙彈（一代通用）,1,1,999,0,
variation,sp2s-universal-pods-001,SP2S 煙彈（一代通用） - 芭樂星冰,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-002,SP2S 煙彈（一代通用） - 白葡萄棟檸茶,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-003,SP2S 煙彈（一代通用） - 百香果,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-004,SP2S 煙彈（一代通用） - 冰礦泉,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-005,SP2S 煙彈（一代通用） - 冰礦泉荔枝,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-006,SP2S 煙彈（一代通用） - 超柔煙草,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-007,SP2S 煙彈（一代通用） - 醇厚芒果,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-008,SP2S 煙彈（一代通用） - 棟檸冰茶,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-009,SP2S 煙彈（一代通用） - 哈密瓜,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-010,SP2S 煙彈（一代通用） - 海鹽檸檬,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-011,SP2S 煙彈（一代通用） - 紅顏知己（蔓越莓）,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-012,SP2S 煙彈（一代通用） - 可樂,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-013,SP2S 煙彈（一代通用） - 酷爽鳳梨,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-014,SP2S 煙彈（一代通用） - 礦力冰飲,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-015,SP2S 煙彈（一代通用） - 藍莓爆珠,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-016,SP2S 煙彈（一代通用） - 老冰棍,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-017,SP2S 煙彈（一代通用） - 利冰納（黑加侖）,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-018,SP2S 煙彈（一代通用） - 綠豆,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-019,SP2S 煙彈（一代通用） - 蜜桃烏龍,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-020,SP2S 煙彈（一代通用） - 茗茶青梅,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-021,SP2S 煙彈（一代通用） - 茉莉綠茶,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-022,SP2S 煙彈（一代通用） - 南極冰,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-023,SP2S 煙彈（一代通用） - 檸檬紅茶,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-024,SP2S 煙彈（一代通用） - 葡萄,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-025,SP2S 煙彈（一代通用） - 青蘋果,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-026,SP2S 煙彈（一代通用） - 清涼薄荷,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-027,SP2S 煙彈（一代通用） - 沙士啤酒,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-028,SP2S 煙彈（一代通用） - 山竹荔枝,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-029,SP2S 煙彈（一代通用） - 深林莓果,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-030,SP2S 煙彈（一代通用） - 鐵觀音,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-031,SP2S 煙彈（一代通用） - 西瓜,1,1,999,0,sp2s-universal-pods
variation,sp2s-universal-pods-032,SP2S 煙彈（一代通用） - 元氣蜜桃,1,1,999,0,sp2s-universal-pods
variable,cartoon,卡通限量版一代通配主機 多種配色可選,1,1,999,0,
variation,cartoon-001,卡通限量版一代通配主機 多種配色可選 - 多拉 A 夢,1,1,999,0,cartoon
variation,cartoon-002,卡通限量版一代通配主機 多種配色可選 - 航海王魯夫 - 藍,1,1,999,0,cartoon
variation,cartoon-003,卡通限量版一代通配主機 多種配色可選 - 火影忍者卡卡西,1,1,999,0,cartoon
variation,cartoon-004,卡通限量版一代通配主機 多種配色可選 - 航海王索隆 - 綠,1,1,999,0,cartoon
variation,cartoon-005,卡通限量版一代通配主機 多種配色可選 - 庫洛米,1,1,999,0,cartoon
variation,cartoon-006,卡通限量版一代通配主機 多種配色可選 - KT 貓,1,1,999,0,cartoon
variation,cartoon-007,卡通限量版一代通配主機 多種配色可選 - 蠟筆小新,1,1,999,0,cartoon
variable,bullet,SP2S 一代通用主機 sp2s 電子煙主機,1,1,999,0,
variation,bullet-001,SP2S 一代通用主機 sp2s 電子煙主機 - 藍境秋杏,1,1,999,0,bullet
variation,bullet-002,SP2S 一代通用主機 sp2s 電子煙主機 - 丁香淡紫,1,1,999,0,bullet
variation,bullet-003,SP2S 一代通用主機 sp2s 電子煙主機 - 新年金,1,1,999,0,bullet
variation,bullet-004,SP2S 一代通用主機 sp2s 電子煙主機 - 海棠粉,1,1,999,0,bullet
variation,bullet-005,SP2S 一代通用主機 sp2s 電子煙主機 - 黑武士,1,1,999,0,bullet
variation,bullet-006,SP2S 一代通用主機 sp2s 電子煙主機 - 磨砂黑,1,1,999,0,bullet
variation,bullet-007,SP2S 一代通用主機 sp2s 電子煙主機 - 魅海藍,1,1,999,0,bullet
variation,bullet-008,SP2S 一代通用主機 sp2s 電子煙主機 - 蝶羽藍綠,1,1,999,0,bullet
variation,bullet-009,SP2S 一代通用主機 sp2s 電子煙主機 - 碧波粉綠,1,1,999,0,bullet
variation,bullet-010,SP2S 一代通用主機 sp2s 電子煙主機 - 無極白,1,1,999,0,bullet
variation,bullet-011,SP2S 一代通用主機 sp2s 電子煙主機 - 漸變藍灰,1,1,999,0,bullet
variation,bullet-012,SP2S 一代通用主機 sp2s 電子煙主機 - 炫影紫紅,1,1,999,0,bullet
variation,bullet-013,SP2S 一代通用主機 sp2s 電子煙主機 - 淡雅銀白,1,1,999,0,bullet
variation,bullet-014,SP2S 一代通用主機 sp2s 電子煙主機 - 星悅湖藍,1,1,999,0,bullet
variation,bullet-015,SP2S 一代通用主機 sp2s 電子煙主機 - 啞光紅,1,1,999,0,bullet
variation,bullet-016,SP2S 一代通用主機 sp2s 電子煙主機 - 媚海藍,1,1,999,0,bullet
variable,pro,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩,1,1,999,0,
variation,pro-001,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 海棠粉,1,1,999,0,pro
variation,pro-002,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 忍者白,1,1,999,0,pro
variation,pro-003,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 森翠綠,1,1,999,0,pro
variation,pro-004,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 霧藍,1,1,999,0,pro
variation,pro-005,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 金粉,1,1,999,0,pro
variation,pro-006,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 紫色,1,1,999,0,pro
variation,pro-007,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 星空藍,1,1,999,0,pro
variation,pro-008,SP2S Pro 二代旗艦霧化主機 智慧感應 · LED 炫彩 - 黑武士,1,1,999,0,pro
variable,atomizer,原子棒一代通配主機 可調功率 · 曲線輸出,1,1,999,0,
variation,atomizer-001,原子棒一代通配主機 可調功率 · 曲線輸出 - 綠色,1,1,999,0,atomizer
variation,atomizer-002,原子棒一代通配主機 可調功率 · 曲線輸出 - 黑色,1,1,999,0,atomizer
variable,lanna,lana皮革主機一代通配 多種配色可選,1,1,999,0,
variation,lanna-001,lana皮革主機一代通配 多種配色可選 - 烈焰黑,1,1,999,0,lanna
variation,lanna-002,lana皮革主機一代通配 多種配色可選 - 幻彩象,1,1,999,0,lanna
variation,lanna-003,lana皮革主機一代通配 多種配色可選 - 香檳金,1,1,999,0,lanna
variation,lanna-004,lana皮革主機一代通配 多種配色可選 - 軍綠色,1,1,999,0,lanna
variation,lanna-005,lana皮革主機一代通配 多種配色可選 - 炫彩粉,1,1,999,0,lanna
variation,lanna-006,lana皮革主機一代通配 多種配色可選 - 炫正紅,1,1,999,0,lanna
variation,lanna-007,lana皮革主機一代通配 多種配色可選 - 粉白色,1,1,999,0,lanna
variation,lanna-008,lana皮革主機一代通配 多種配色可選 - 粉藍色,1,1,999,0,lanna
variation,lanna-009,lana皮革主機一代通配 多種配色可選 - 粉灰色,1,1,999,0,lanna
variation,lanna-010,lana皮革主機一代通配 多種配色可選 - 粉杏色,1,1,999,0,lanna
variation,lanna-011,lana皮革主機一代通配 多種配色可選 - 粉綠色,1,1,999,0,lanna
variation,lanna-012,lana皮革主機一代通配 多種配色可選 - 台灣橙,1,1,999,0,lanna
variation,lanna-013,lana皮革主機一代通配 多種配色可選 - 玫瑰紫,1,1,999,0,lanna
variable,diya,DIYA 叮啞霧化桿：2.5ML 大容量兼容／一代通用,1,1,999,0,
variation,diya-001,DIYA 叮啞霧化桿：2.5ML 大容量兼容／一代通用 - 光影藍綠,1,1,999,0,diya
variation,diya-002,DIYA 叮啞霧化桿：2.5ML 大容量兼容／一代通用 - 少女粉,1,1,999,0,diya
variation,diya-003,DIYA 叮啞霧化桿：2.5ML 大容量兼容／一代通用 - 情迷藍,1,1,999,0,diya
variation,diya-004,DIYA 叮啞霧化桿：2.5ML 大容量兼容／一代通用 - 皓月白,1,1,999,0,diya
variation,diya-005,DIYA 叮啞霧化桿：2.5ML 大容量兼容／一代通用 - 紳士黑,1,1,999,0,diya
variable,sp2s-gen1-pods,SP2S 一代通用煙彈,1,1,999,0,
variation,sp2s-gen1-pods-001,SP2S 一代通用煙彈 - 標準款,1,1,999,0,sp2s-gen1-pods
variable,lana-pods,lana煙彈 3 顆裝（一代通配主機）,1,1,999,0,
variation,lana-pods-001,lana煙彈 3 顆裝（一代通配主機） - 深海冰泉,1,1,999,0,lana-pods
variation,lana-pods-002,lana煙彈 3 顆裝（一代通配主機） - 雪碧,1,1,999,0,lana-pods
variation,lana-pods-003,lana煙彈 3 顆裝（一代通配主機） - 老冰棍,1,1,999,0,lana-pods
variation,lana-pods-004,lana煙彈 3 顆裝（一代通配主機） - 可樂,1,1,999,0,lana-pods
variation,lana-pods-005,lana煙彈 3 顆裝（一代通配主機） - 沙士,1,1,999,0,lana-pods
variation,lana-pods-006,lana煙彈 3 顆裝（一代通配主機） - 百香果,1,1,999,0,lana-pods
variation,lana-pods-007,lana煙彈 3 顆裝（一代通配主機） - 葡萄,1,1,999,0,lana-pods
variation,lana-pods-008,lana煙彈 3 顆裝（一代通配主機） - 水蜜桃,1,1,999,0,lana-pods
variation,lana-pods-009,lana煙彈 3 顆裝（一代通配主機） - 草莓西瓜,1,1,999,0,lana-pods
variation,lana-pods-010,lana煙彈 3 顆裝（一代通配主機） - 藍莓,1,1,999,0,lana-pods
variation,lana-pods-011,lana煙彈 3 顆裝（一代通配主機） - 芒果百香,1,1,999,0,lana-pods
variation,lana-pods-012,lana煙彈 3 顆裝（一代通配主機） - 奇異果,1,1,999,0,lana-pods
variation,lana-pods-013,lana煙彈 3 顆裝（一代通配主機） - 鳳梨,1,1,999,0,lana-pods
variation,lana-pods-014,lana煙彈 3 顆裝（一代通配主機） - 西瓜,1,1,999,0,lana-pods
variation,lana-pods-015,lana煙彈 3 顆裝（一代通配主機） - 莓果,1,1,999,0,lana-pods
variation,lana-pods-016,lana煙彈 3 顆裝（一代通配主機） - 蔓越莓,1,1,999,0,lana-pods
variation,lana-pods-017,lana煙彈 3 顆裝（一代通配主機） - 荔枝,1,1,999,0,lana-pods
variation,lana-pods-018,lana煙彈 3 顆裝（一代通配主機） - 葡萄柚,1,1,999,0,lana-pods
variation,lana-pods-019,lana煙彈 3 顆裝（一代通配主機） - 哈密瓜,1,1,999,0,lana-pods
variation,lana-pods-020,lana煙彈 3 顆裝（一代通配主機） - 芭樂,1,1,999,0,lana-pods
variation,lana-pods-021,lana煙彈 3 顆裝（一代通配主機） - 綜合水果,1,1,999,0,lana-pods
variation,lana-pods-022,lana煙彈 3 顆裝（一代通配主機） - 蘋果,1,1,999,0,lana-pods
variation,lana-pods-023,lana煙彈 3 顆裝（一代通配主機） - 烏龍茶,1,1,999,0,lana-pods
variation,lana-pods-024,lana煙彈 3 顆裝（一代通配主機） - 紅茶,1,1,999,0,lana-pods
variation,lana-pods-025,lana煙彈 3 顆裝（一代通配主機） - 龍井,1,1,999,0,lana-pods
variation,lana-pods-026,lana煙彈 3 顆裝（一代通配主機） - 鐵觀音,1,1,999,0,lana-pods
variation,lana-pods-027,lana煙彈 3 顆裝（一代通配主機） - 草莓牛奶,1,1,999,0,lana-pods
variation,lana-pods-028,lana煙彈 3 顆裝（一代通配主機） - 芒奶,1,1,999,0,lana-pods
variation,lana-pods-029,lana煙彈 3 顆裝（一代通配主機） - 芋頭,1,1,999,0,lana-pods
variation,lana-pods-030,lana煙彈 3 顆裝（一代通配主機） - 紅酒,1,1,999,0,lana-pods
variation,lana-pods-031,lana煙彈 3 顆裝（一代通配主機） - 口香糖,1,1,999,0,lana-pods
variation,lana-pods-032,lana煙彈 3 顆裝（一代通配主機） - 綠豆,1,1,999,0,lana-pods
variation,lana-pods-033,lana煙彈 3 顆裝（一代通配主機） - 彩虹糖,1,1,999,0,lana-pods
variation,lana-pods-034,lana煙彈 3 顆裝（一代通配主機） - 咖啡,1,1,999,0,lana-pods
variation,lana-pods-035,lana煙彈 3 顆裝（一代通配主機） - 橙冰,1,1,999,0,lana-pods
variable,diya-pods,DIYA 叮啞電子煙彈一盒三入 通用一代主機,1,1,999,0,
variation,diya-pods-001,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 白玉山竹,1,1,999,0,diya-pods
variation,diya-pods-002,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 冬瓜,1,1,999,0,diya-pods
variation,diya-pods-003,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 雪碧,1,1,999,0,diya-pods
variation,diya-pods-004,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 鐵觀音,1,1,999,0,diya-pods
variation,diya-pods-005,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 芭樂,1,1,999,0,diya-pods
